"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name",Bid,"Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)",Ends,"Total messaging contacts","New messaging contacts",Purchases,"Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
2022-11-01,2022-11-30,"i5 10400F 1650 10PCS CP 11/10 ALDRIN",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-27T01:22:43+0800,"7-day click or 1-day view",29,actions:onsite_conversion.messaging_conversation_started_7d,3044,5733,33.32206897,-,-,-,966.34,2023-01-08,32,20,,,,,48.317,29,33.322069,,,138
2022-11-01,2022-11-30,"𝐑𝐘𝐙𝐄𝐍 𝟓 𝟐𝟔𝟎𝟎 (𝟏𝟎𝐏𝐂𝐒) north cal📈",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",48,actions:onsite_conversion.messaging_conversation_started_7d,4858,6880,25.95041667,-,-,-,1245.62,2023-01-08,59,29,,,,,42.952414,48,25.950417,,,199
2022-11-01,2022-11-30,"R3 3200G TRAD",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-12T07:32:46+0800,"7-day click or 1-day view",,,133,172,,-,-,-,33.17,2023-01-08,,,,,,,,,,,,4
2022-11-01,2022-11-30,"BERMONTHS 2022 COMSHOP📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-10-21T10:55:58+0800,"7-day click or 1-day view",71,actions:onsite_conversion.messaging_conversation_started_7d,8328,12814,22.49478873,-,-,-,1597.13,2023-01-08,86,44,,,,,36.298409,71,22.494789,,,362
2022-11-01,2022-11-30,"R5 3400G POSEIDON",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-09T01:53:47+0800,"7-day click or 1-day view",63,actions:onsite_conversion.messaging_conversation_started_7d,4862,9988,13.91793651,-,-,-,876.83,2023-01-08,86,36,,,,,24.356389,63,13.917937,,,339
2022-11-01,2022-11-30,"NEW 10+1 BINAN",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",38,actions:onsite_conversion.messaging_conversation_started_7d,3526,6231,21.09789474,-,-,-,801.72,2023-01-08,48,24,2,400.86,,,33.405,38,21.097895,,,197
2022-11-01,2022-11-30,"R5 3400G Y68",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-10-22T11:29:23+0800,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,597,776,22.11428571,-,-,-,154.80,2023-01-08,11,6,,,,,25.8,7,22.114286,,,18
2022-11-01,2022-11-30,"𝐑𝐘𝐙𝐄𝐍 𝟓 𝟐𝟔𝟎𝟎 (𝟖𝐏𝐂𝐒) tattoo📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-10-19T21:18:50+0800,-,,,0,0,,-,-,-,0,2022-09-22,,,,,,,,,,,,
2022-11-01,2022-11-30,"i5 10400F 1650 BLACK",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-07T22:38:26+0800,-,,,0,0,,-,-,-,0,2022-09-22,,,,,,,,,,,,
2022-11-01,2022-11-30,"R5 3400G Y68",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-12-03T00:47:28+0800,-,,,0,0,,-,-,-,0,2022-09-22,,,,,,,,,,,,
2022-11-01,2022-11-30,"NEW 6 MID CAVITE",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-10-31T13:43:13+0800,"7-day click or 1-day view",16,actions:onsite_conversion.messaging_conversation_started_7d,1158,1908,19.52625,-,-,-,312.42,2023-01-08,22,16,,,,,19.52625,16,19.52625,,,32
2022-11-01,2022-11-30,"R5 2600 1660S BLACK",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-30T08:19:55+0800,"7-day click or 1-day view",67,actions:onsite_conversion.messaging_conversation_started_7d,6788,13338,27.8919403,-,-,-,1868.76,2023-01-08,94,69,,,,,27.083478,67,27.89194,,,218
2022-11-01,2022-11-30,"i5 10400F 1650 RGB",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-16T12:45:28+0800,-,,,0,0,,-,-,-,0,2022-09-22,,,,,,,,,,,,
2022-11-01,2022-11-30,"NEW 8 MID BINAN",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-12-03T18:14:20+0800,"7-day click or 1-day view",61,actions:onsite_conversion.messaging_conversation_started_7d,4824,7142,20.11081967,-,-,-,1226.76,2023-01-08,75,36,,,,,34.076667,61,20.11082,,,218
2022-11-01,2022-11-30,"NEW 8 TRAD PARANAQUE📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",6,actions:onsite_conversion.messaging_conversation_started_7d,420,709,14.94333333,-,-,-,89.66,2023-01-08,12,6,,,,,14.943333,6,14.943333,,,19
2022-11-01,2022-11-30,"BERMONTHS 2022 LAPTOP📈",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-10-27T02:28:40+0800,"7-day click or 1-day view",60,actions:onsite_conversion.messaging_conversation_started_7d,2839,5075,14.45983333,-,-,-,867.59,2023-01-08,78,41,2,433.795,,,21.160732,60,14.459833,,,171
