"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name",Bid,"Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)",Ends,"Total messaging contacts","New messaging contacts",Purchases,"Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
2023-03-01,2023-03-31,"NEW 4 MID MABALACAT📈",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-11T03:21:55+0800,"7-day click or 1-day view",340,actions:onsite_conversion.messaging_conversation_started_7d,17116,32212,10.58202941,-,-,-,3597.89,2023-05-11,469,334,4,899.4725,,,10.772126,340,10.582029,,,851
2023-03-01,2023-03-31,"NEW 6 HIGH QC📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-02T14:21:51+0800,"7-day click or 1-day view",17,actions:onsite_conversion.messaging_conversation_started_7d,1109,2031,15.81294118,-,-,-,268.82,2023-05-11,42,24,,,,,11.200833,17,15.812941,,,61
2023-03-01,2023-03-31,"R5 2600 1660S BLACK",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-25T04:03:34+0800,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,158,315,15.84,-,-,-,31.68,2023-05-11,2,1,,,,,31.68,2,15.84,,,6
2023-03-01,2023-03-31,"R3 3200G WHITE BUILD",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-14T07:11:16+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,167,217,16.02,-,-,-,48.06,2023-05-11,4,2,,,,,24.03,3,16.02,,,5
2023-03-01,2023-03-31,"NEW YEAR SALE 2023",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-24T12:04:50+0800,"7-day click or 1-day view",,,105,136,,-,-,-,31.53,2023-05-11,,,,,,,,,,,,3
2023-03-01,2023-03-31,"R5 2600 1660S 10PCS CP 03/16 PAU",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-02-12T08:39:44+0800,-,,,0,0,,-,-,-,0,2023-02-01,,,,,,,,,,,,
2023-03-01,2023-03-31,"NEW 6 HIGH CALOOCAN",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-03T03:28:39+0800,-,,,0,0,,-,-,-,0,2023-02-01,,,,,,,,,,,,
2023-03-01,2023-03-31,"𝐢𝟑 𝟏𝟎𝟏𝟎𝟎𝐅 (𝟏𝟎𝐏𝐂𝐒) bacoor📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-03T05:59:43+0800,"7-day click or 1-day view",43,actions:onsite_conversion.messaging_conversation_started_7d,4210,7075,20.35744186,-,-,-,875.37,2023-05-11,56,38,2,437.685,,,23.036053,43,20.357442,,,228
2023-03-01,2023-03-31,"NEW 4 HIGH CAVITE",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-02-15T05:16:43+0800,"7-day click or 1-day view",10,actions:onsite_conversion.messaging_conversation_started_7d,2923,4738,60.538,-,-,-,605.38,2023-05-11,14,10,,,,,60.538,10,60.538,,,115
2023-03-01,2023-03-31,"2023 OPENING PROMO📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-02-11T17:03:29+0800,"7-day click or 1-day view",41,actions:onsite_conversion.messaging_conversation_started_7d,1903,3225,9.95414634,-,-,-,408.12,2023-05-11,96,61,2,204.06,,,6.690492,41,9.954146,,,106
2023-03-01,2023-03-31,"R5 3400G WHITE BUILD",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-02-14T01:29:36+0800,"7-day click or 1-day view",17,actions:onsite_conversion.messaging_conversation_started_7d,707,1549,11.17823529,-,-,-,190.03,2023-05-11,33,17,,,,,11.178235,17,11.178235,,,51
2023-03-01,2023-03-31,"PASKO SALE PC SET📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-22T01:07:38+0800,"7-day click or 1-day view",8,actions:onsite_conversion.messaging_conversation_started_7d,294,532,11.375,-,-,-,91.00,2023-05-11,10,8,,,,,11.375,8,11.375,,,8
2023-03-01,2023-03-31,"i5 10400F 1650 POSEIDON",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-18T18:44:34+0800,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,39,84,7.09,-,-,-,7.09,2023-05-11,2,1,,,,,7.09,1,7.09,,,2
2023-03-01,2023-03-31,"NEW 6 MID NASUGBU",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-16T12:37:41+0800,-,,,0,0,,-,-,-,0,2023-02-01,,,,,,,,,,,,
2023-03-01,2023-03-31,"NEW 6 TRAD MABALACAT📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-10T07:44:03+0800,"7-day click or 1-day view",9,actions:onsite_conversion.messaging_conversation_started_7d,511,1015,12.36888889,-,-,-,111.32,2023-05-11,17,11,,,,,10.12,9,12.368889,,,32
2023-03-01,2023-03-31,"𝐢𝟑 𝟏𝟎𝟏𝟎𝟎𝐅 (𝟖𝐏𝐂𝐒) lipa📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-29T21:46:04+0800,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,100,130,29.67,-,-,-,29.67,2023-05-11,1,0,,,,,29.67,1,29.67,,,3
2023-03-01,2023-03-31,"PASKO SALE PC SET📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-14T06:44:33+0800,"7-day click or 1-day view",14,actions:onsite_conversion.messaging_conversation_started_7d,831,1520,12.22642857,-,-,-,171.17,2023-05-11,15,8,,,,,21.39625,14,12.226429,,,24
2023-03-01,2023-03-31,"R3 3200G RGB",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-02-15T18:49:37+0800,"7-day click or 1-day view",28,actions:onsite_conversion.messaging_conversation_started_7d,1286,1955,13.10928571,-,-,-,367.06,2023-05-11,46,23,,,,,15.95913,28,13.109286,,,56
2023-03-01,2023-03-31,"i5 10400F 1650 8PCS CP 03/16 PAU",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-04T11:58:55+0800,"7-day click or 1-day view",33,actions:onsite_conversion.messaging_conversation_started_7d,1551,3054,13.33939394,-,-,-,440.20,2023-05-11,66,52,3,146.733333,,,8.465385,33,13.339394,,,84
2023-03-01,2023-03-31,"NEW 10+1 SAN MATEO RIZAL📈",archived,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-03T02:17:21+0800,"7-day click or 1-day view",76,actions:onsite_conversion.messaging_conversation_started_7d,4066,7585,12.36842105,-,-,-,940.00,2023-05-11,107,85,1,940,,,11.058824,76,12.368421,,,234
2023-03-01,2023-03-31,"LEO BUILD",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-02-22T04:54:19+0800,-,,,0,0,,-,-,-,0,2023-02-01,,,,,,,,,,,,
2023-03-01,2023-03-31,"NEW 10+1 BACOOR📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-02-20T10:52:20+0800,"7-day click or 1-day view",6,actions:onsite_conversion.messaging_conversation_started_7d,565,734,24.84166667,-,-,-,149.05,2023-05-11,9,5,,,,,29.81,6,24.841667,,,17
2023-03-01,2023-03-31,"2023 OPENING PROMO📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",14,actions:onsite_conversion.messaging_conversation_started_7d,2154,3337,31.845,-,-,-,445.83,2023-05-11,30,20,1,445.83,,,22.2915,14,31.845,,,83
2023-03-01,2023-03-31,"R5 2600 1660S TRAD",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",14,actions:onsite_conversion.messaging_conversation_started_7d,1653,2959,25.91,-,-,-,362.74,2023-05-11,17,12,,,,,30.228333,14,25.91,,,48
2023-03-01,2023-03-31,"PASKO SALE PC SET📈",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-21T20:34:31+0800,-,,,0,0,,-,-,-,0,2023-02-01,,,,,,,,,,,,
2023-03-01,2023-03-31,"NEW 6 HIGH MEYCAUAYAN📈",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-02-23T23:42:22+0800,"7-day click or 1-day view",23,actions:onsite_conversion.messaging_conversation_started_7d,2108,3963,22.63521739,-,-,-,520.61,2023-05-11,39,16,,,,,32.538125,23,22.635217,,,82
2023-03-01,2023-03-31,"NEW 6 TRAD MONTALBON📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",22,actions:onsite_conversion.messaging_conversation_started_7d,1778,3396,15.51409091,-,-,-,341.31,2023-05-11,35,25,1,341.31,,,13.6524,22,15.514091,,,56
2023-03-01,2023-03-31,"i5 10400F 1650 Y68",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-02-11T21:02:46+0800,-,,,0,0,,-,-,-,0,2023-02-01,,,,,,,,,,,,
2023-03-01,2023-03-31,"R3 3200G PINK VIRAL",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-02T19:04:08+0800,"7-day click or 1-day view",98,actions:onsite_conversion.messaging_conversation_started_7d,6053,12082,14.27602041,-,-,-,1399.05,2023-05-11,111,69,1,1399.05,,,20.276087,98,14.27602,,,304
2023-03-01,2023-03-31,"NEW 4 TRAD LIPA📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-02-14T09:36:13+0800,"7-day click or 1-day view",5,actions:onsite_conversion.messaging_conversation_started_7d,836,1343,31.834,-,-,-,159.17,2023-05-11,6,3,,,,,53.056667,5,31.834,,,29
2023-03-01,2023-03-31,"JAMES COMSHOP",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",34,actions:onsite_conversion.messaging_conversation_started_7d,4150,7708,25.92529412,-,-,-,881.46,2023-05-11,46,33,,,,,26.710909,34,25.925294,,,248
2023-03-01,2023-03-31,"PASKO SALE PC SET📈",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-02-18T18:00:52+0800,"7-day click or 1-day view",13,actions:onsite_conversion.messaging_conversation_started_7d,1512,2232,32.66615385,-,-,-,424.66,2023-05-11,17,12,,,,,35.388333,13,32.666154,,,46
2023-03-01,2023-03-31,"i5 10400F 1650 PINK VIRAL",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-26T01:09:57+0800,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,278,361,41.285,-,-,-,82.57,2023-05-11,3,1,,,,,82.57,2,41.285,,,8
