"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name",Bid,"Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)",Ends,"Total messaging contacts","New messaging contacts",Purchases,"Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
2022-12-01,2022-12-31,"BERMONTHS 2022 LAPTOP📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-18T19:58:56+0800,"7-day click or 1-day view",6,actions:onsite_conversion.messaging_conversation_started_7d,641,1325,32.33333333,-,-,-,194.00,2023-01-31,11,6,,,,,32.333333,6,32.333333,,,33
2022-12-01,2022-12-31,"BERMONTHS 2022 LAPTOP📈",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-01-03T10:49:41+0800,"7-day click or 1-day view",132,actions:onsite_conversion.messaging_conversation_started_7d,15178,21306,26.5275,-,-,-,3501.63,2023-01-31,158,109,1,3501.63,,,32.125046,132,26.5275,,,386
2022-12-01,2022-12-31,"𝐑𝐘𝐙𝐄𝐍 𝟓 𝟐𝟔𝟎𝟎 (𝟖𝐏𝐂𝐒) tattoo📈",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-12-18T17:28:49+0800,-,,,0,0,,-,-,-,0,2022-11-04,,,,,,,,,,,,
2022-12-01,2022-12-31,"i5 10400F 1650 10PCS CP 12/13 JAMES",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-01-08T04:22:45+0800,-,,,0,0,,-,-,-,0,2022-11-04,,,,,,,,,,,,
2022-12-01,2022-12-31,"NEW 10+1 ANTIPOLO",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-01-06T23:46:21+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,343,445,32.92333333,-,-,-,98.77,2023-01-31,4,2,,,,,49.385,3,32.923333,,,10
2022-12-01,2022-12-31,"R5 3400G DIGITAL✅",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-12-08T13:42:09+0800,-,,,0,0,,-,-,-,0,2022-11-04,,,,,,,,,,,,
2022-12-01,2022-12-31,"i5 10400F 1650 BUDGET KING",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-01-06T06:11:14+0800,-,,,0,0,,-,-,-,0,2022-11-04,,,,,,,,,,,,
2022-12-01,2022-12-31,"PAU BUILD",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-01-03T18:55:51+0800,-,,,0,0,,-,-,-,0,2022-11-04,,,,,,,,,,,,
2022-12-01,2022-12-31,"𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅 (𝟖𝐏𝐂𝐒) san mateo rizal📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-12-25T08:15:31+0800,"7-day click or 1-day view",11,actions:onsite_conversion.messaging_conversation_started_7d,1203,2272,30.69363636,-,-,-,337.63,2023-01-31,19,8,,,,,42.20375,11,30.693636,,,55
2022-12-01,2022-12-31,"NEW 8 MID BINAN📈",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-18T07:24:10+0800,"7-day click or 1-day view",50,actions:onsite_conversion.messaging_conversation_started_7d,4158,8379,23.245,-,-,-,1162.25,2023-01-31,71,56,,,,,20.754464,50,23.245,,,159
2022-12-01,2022-12-31,"R3 3200G 8PCS CP 12/12 RYAN",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-16T13:49:58+0800,"7-day click or 1-day view",26,actions:onsite_conversion.messaging_conversation_started_7d,4664,9321,32.94461538,-,-,-,856.56,2023-01-31,28,18,,,,,47.586667,26,32.944615,,,159
2022-12-01,2022-12-31,"𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅 (𝟖𝐏𝐂𝐒) tattoo📈",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-19T05:14:20+0800,"7-day click or 1-day view",89,actions:onsite_conversion.messaging_conversation_started_7d,4474,7216,14.66719101,-,-,-,1305.38,2023-01-31,115,49,,,,,26.640408,89,14.667191,,,202
2022-12-01,2022-12-31,"DENNIS COMSHOP",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-16T08:26:35+0800,"7-day click or 1-day view",481,actions:onsite_conversion.messaging_conversation_started_7d,25460,54927,8.84977131,-,-,-,4256.74,2023-01-31,547,421,4,1064.185,,,10.111021,481,8.849771,,,1816
2022-12-01,2022-12-31,"𝐑𝐘𝐙𝐄𝐍 𝟓 𝟑𝟒𝟎𝟎𝐆 (𝟏𝟎𝐏𝐂𝐒) tattoo📈",inactive,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",127,actions:onsite_conversion.messaging_conversation_started_7d,5129,7700,8.52629921,-,-,-,1082.84,2023-01-31,169,86,2,541.42,,,12.591163,127,8.526299,,,123
2022-12-01,2022-12-31,"NEW 10+1 MONTALBON📈",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",131,actions:onsite_conversion.messaging_conversation_started_7d,7262,11002,9.62755725,-,-,-,1261.21,2023-01-31,159,87,2,630.605,,,14.496667,131,9.627557,,,225
2022-12-01,2022-12-31,"NEW 6 HIGH ANTIPOLO",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",9,actions:onsite_conversion.messaging_conversation_started_7d,450,752,13.58666667,-,-,-,122.28,2023-01-31,14,11,,,,,11.116364,9,13.586667,,,12
2022-12-01,2022-12-31,"BERMONTHS 2022 GAMING📈",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-12-31T16:38:52+0800,"7-day click or 1-day view",48,actions:onsite_conversion.messaging_conversation_started_7d,2374,4672,11.72270833,-,-,-,562.69,2023-01-31,118,76,1,562.69,,,7.403816,48,11.722708,,,111
2022-12-01,2022-12-31,"R3 3200G 10PCS CP 12/18 RYAN",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",101,actions:onsite_conversion.messaging_conversation_started_7d,4497,9793,11.62742574,-,-,-,1174.37,2023-01-31,117,62,,,,,18.941452,101,11.627426,,,310
2022-12-01,2022-12-31,"R3 3200G BUDGET KING",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-12-29T09:52:28+0800,-,,,0,0,,-,-,-,0,2022-11-04,,,,,,,,,,,,
2022-12-01,2022-12-31,"R5 2600 1660S RGB",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-12-01T04:31:24+0800,"7-day click or 1-day view",19,actions:onsite_conversion.messaging_conversation_started_7d,1381,2566,18.53052632,-,-,-,352.08,2023-01-31,29,21,1,352.08,,,16.765714,19,18.530526,,,48
2022-12-01,2022-12-31,"R3 3200G WHITE BUILD",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-18T01:18:22+0800,"7-day click or 1-day view",13,actions:onsite_conversion.messaging_conversation_started_7d,1263,1953,19.37076923,-,-,-,251.82,2023-01-31,26,19,,,,,13.253684,13,19.370769,,,56
2022-12-01,2022-12-31,"CARLO BUILD",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-11-27T15:36:02+0800,"7-day click or 1-day view",31,actions:onsite_conversion.messaging_conversation_started_7d,2309,3783,22.37645161,-,-,-,693.67,2023-01-31,66,38,1,693.67,,,18.254474,31,22.376452,,,104
2022-12-01,2022-12-31,"BERMONTHS 2022 LAPTOP📈",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",86,actions:onsite_conversion.messaging_conversation_started_7d,4519,7751,12.09883721,-,-,-,1040.50,2023-01-31,119,83,,,,,12.536145,86,12.098837,,,199
2022-12-01,2022-12-31,"NEW 10+1 DASMA📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-12-23T23:10:47+0800,"7-day click or 1-day view",31,actions:onsite_conversion.messaging_conversation_started_7d,3486,5406,22.55741935,-,-,-,699.28,2023-01-31,52,25,,,,,27.9712,31,22.557419,,,167
2022-12-01,2022-12-31,"NEW 8 HIGH NOVA",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2022-12-02T15:09:38+0800,"7-day click or 1-day view",26,actions:onsite_conversion.messaging_conversation_started_7d,792,1550,9.20076923,-,-,-,239.22,2023-01-31,50,24,,,,,9.9675,26,9.200769,,,36
