"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name",Bid,"Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)",Ends,"Total messaging contacts","New messaging contacts",Purchases,"Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
2023-08-01,2023-08-31,"BACK TO SCHOOL 2023📈",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-25T19:28:55+0800,"7-day click or 1-day view",23,actions:onsite_conversion.messaging_conversation_started_7d,2104,3079,20.32217391,-,-,-,467.41,2023-09-28,55,43,1,467.41,,,10.87,23,20.322174,,,103
2023-08-01,2023-08-31,"RYAN 20K SALE",not_delivering,"BACK TO SCHOOL REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-05T13:22:25+0800,"7-day click or 1-day view",58,actions:onsite_conversion.messaging_conversation_started_7d,5464,8342,18.48551724,-,-,-,1072.16,2023-09-28,64,35,1,1072.16,,,30.633143,58,18.485517,,,160
2023-08-01,2023-08-31,"NEW 8 HIGH MONTALBON📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-16T08:59:16+0800,-,,,0,0,,-,-,-,0,2023-07-27,,,,,,,,,,,,
2023-08-01,2023-08-31,"MIGZ PACKAGE📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-01T00:55:39+0800,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,549,944,38.6925,-,-,-,154.77,2023-09-28,10,8,,,,,19.34625,4,38.6925,,,15
2023-08-01,2023-08-31,"BACK TO SCHOOL 2023📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-30T23:39:29+0800,"7-day click or 1-day view",30,actions:onsite_conversion.messaging_conversation_started_7d,883,1398,8.52466667,-,-,-,255.74,2023-09-28,42,18,,,,,14.207778,30,8.524667,,,25
2023-08-01,2023-08-31,"R5 5600G 2PCS CP 08/15 DENNIS",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-21T21:16:47+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,560,728,42.14333333,-,-,-,126.43,2023-09-28,4,2,,,,,63.215,3,42.143333,,,17
2023-08-01,2023-08-31,"R5 5600G 1660S Y68",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-06T03:24:22+0800,"7-day click or 1-day view",17,actions:onsite_conversion.messaging_conversation_started_7d,5205,11185,52.22705882,-,-,-,887.86,2023-09-28,24,17,,,,,52.227059,17,52.227059,,,198
2023-08-01,2023-08-31,"𝐑𝐘𝐙𝐄𝐍 𝟓 𝟑𝟒𝟎𝟎𝐆 (𝟏𝟎𝐏𝐂𝐒) nasugbu📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-04T22:07:50+0800,"7-day click or 1-day view",82,actions:onsite_conversion.messaging_conversation_started_7d,3895,7840,11.505,-,-,-,943.41,2023-09-28,97,75,1,943.41,,,12.5788,82,11.505,,,166
2023-08-01,2023-08-31,"𝐑𝐘𝐙𝐄𝐍 𝟓 𝟒𝟔𝟎𝟎𝐆 (𝟖𝐏𝐂𝐒) north cal📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",5,actions:onsite_conversion.messaging_conversation_started_7d,640,1322,33.948,-,-,-,169.74,2023-09-28,7,4,,,,,42.435,5,33.948,,,30
2023-08-01,2023-08-31,"SUMMER SALE PC SET",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",11,actions:onsite_conversion.messaging_conversation_started_7d,481,770,9.59090909,-,-,-,105.50,2023-09-28,12,9,,,,,11.722222,11,9.590909,,,12
2023-08-01,2023-08-31,"NEW 8 HIGH BACOOR",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-04T08:12:50+0800,"7-day click or 1-day view",68,actions:onsite_conversion.messaging_conversation_started_7d,8356,14038,32.27852941,-,-,-,2194.94,2023-09-28,97,72,1,2194.94,,,30.485278,68,32.278529,,,423
2023-08-01,2023-08-31,"NEW 4 HIGH SAN MATEO RIZAL",not_delivering,"BACK TO SCHOOL REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-16T21:43:23+0800,"7-day click or 1-day view",73,actions:onsite_conversion.messaging_conversation_started_7d,4270,6992,15.26136986,-,-,-,1114.08,2023-09-28,101,51,,,,,21.844706,73,15.26137,,,189
2023-08-01,2023-08-31,"R5 5600G 1660S HIGHLIGHTS📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-26T20:21:32+0800,"7-day click or 1-day view",57,actions:onsite_conversion.messaging_conversation_started_7d,6001,10950,20.16842105,-,-,-,1149.60,2023-09-28,79,43,,,,,26.734884,57,20.168421,,,226
2023-08-01,2023-08-31,"CARLO PACKAGE📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-14T12:05:23+0800,"7-day click or 1-day view",5,actions:onsite_conversion.messaging_conversation_started_7d,296,472,16.412,-,-,-,82.06,2023-09-28,8,6,,,,,13.676667,5,16.412,,,10
2023-08-01,2023-08-31,"NEW 10+1 PARANAQUE📈",not_delivering,"BACK TO SCHOOL REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",322,actions:onsite_conversion.messaging_conversation_started_7d,15786,25010,9.76416149,-,-,-,3144.06,2023-09-28,461,194,4,786.015,,,16.206495,322,9.764161,,,577
2023-08-01,2023-08-31,"R5 5600G 1660S HIGHLIGHTS📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-19T12:16:29+0800,"7-day click or 1-day view",15,actions:onsite_conversion.messaging_conversation_started_7d,1289,2471,21.726,-,-,-,325.89,2023-09-28,27,20,,,,,16.2945,15,21.726,,,64
2023-08-01,2023-08-31,"BACK TO SCHOOL 2023📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-06T08:15:43+0800,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,19,26,3.85,-,-,-,3.85,2023-09-28,2,1,,,,,3.85,1,3.85,,,0
2023-08-01,2023-08-31,"BACK TO SCHOOL",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-28T12:03:39+0800,"7-day click or 1-day view",5,actions:onsite_conversion.messaging_conversation_started_7d,515,669,29.382,-,-,-,146.91,2023-09-28,8,4,,,,,36.7275,5,29.382,,,16
2023-08-01,2023-08-31,"NEW 8 MID LIPA📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-17T21:20:54+0800,"7-day click or 1-day view",10,actions:onsite_conversion.messaging_conversation_started_7d,291,478,8.61,-,-,-,86.10,2023-09-28,13,7,,,,,12.3,10,8.61,,,14
2023-08-01,2023-08-31,"PAU COMSHOP",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-30T20:51:30+0800,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,567,737,21.24571429,-,-,-,148.72,2023-09-28,11,6,,,,,24.786667,7,21.245714,,,17
2023-08-01,2023-08-31,"NEW 6 TRAD TAYTAY📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-29T23:27:15+0800,"7-day click or 1-day view",12,actions:onsite_conversion.messaging_conversation_started_7d,1116,1737,24.0775,-,-,-,288.93,2023-09-28,26,16,,,,,18.058125,12,24.0775,,,54
2023-08-01,2023-08-31,"R5 5600G RGB",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-29T18:15:12+0800,"7-day click or 1-day view",65,actions:onsite_conversion.messaging_conversation_started_7d,3318,6408,12.13738462,-,-,-,788.93,2023-09-28,87,64,2,394.465,,,12.327031,65,12.137385,,,210
2023-08-01,2023-08-31,"JAMES 20K SALE",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-23T18:19:22+0800,"7-day click or 1-day view",42,actions:onsite_conversion.messaging_conversation_started_7d,4324,8604,26.29809524,-,-,-,1104.52,2023-09-28,46,32,,,,,34.51625,42,26.298095,,,222
2023-08-01,2023-08-31,"NEW 10+1 CAVITE",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-27T01:21:29+0800,"7-day click or 1-day view",11,actions:onsite_conversion.messaging_conversation_started_7d,927,1941,23.41818182,-,-,-,257.60,2023-09-28,27,16,,,,,16.1,11,23.418182,,,55
2023-08-01,2023-08-31,"R5 4600G BUDGET KING",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-31T08:22:47+0800,"7-day click or 1-day view",22,actions:onsite_conversion.messaging_conversation_started_7d,917,1352,9.26363636,-,-,-,203.80,2023-09-28,43,30,1,203.8,,,6.793333,22,9.263636,,,24
2023-08-01,2023-08-31,"𝐢𝟑 𝟏𝟐𝟏𝟎𝟎𝐅 (𝟏𝟎𝐏𝐂𝐒) north cal📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-19T15:50:00+0800,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,589,1212,14.31285714,-,-,-,100.19,2023-09-28,14,9,,,,,11.132222,7,14.312857,,,27
2023-08-01,2023-08-31,"NEW 4 TRAD SAN MATEO RIZAL📈",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-08T15:12:45+0800,-,,,0,0,,-,-,-,0,2023-07-27,,,,,,,,,,,,
2023-08-01,2023-08-31,"𝐑𝐘𝐙𝐄𝐍 𝟓 𝟓𝟔𝟎𝟎𝐆 (𝟖𝐏𝐂𝐒) north cal📈",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-27T22:09:03+0800,-,,,0,0,,-,-,-,0,2023-07-27,,,,,,,,,,,,
2023-08-01,2023-08-31,"R5 4600G BLACK",not_delivering,"BACK TO SCHOOL REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-05T04:55:10+0800,-,,,0,0,,-,-,-,0,2023-07-27,,,,,,,,,,,,
