"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name",Bid,"Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)",Ends,"Total messaging contacts","New messaging contacts",Purchases,"Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
2023-09-01,2023-09-30,"NEW 8 MID CALOOCAN📈",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-26T01:55:22+0800,-,,,0,0,,-,-,-,0,2023-08-08,,,,,,,,,,,,
2023-09-01,2023-09-30,"NEW 4 HIGH QC📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",41,actions:onsite_conversion.messaging_conversation_started_7d,1547,3267,8.43804878,-,-,-,345.96,2023-11-12,102,52,,,,,6.653077,41,8.438049,,,69
2023-09-01,2023-09-30,"RYAN PACKAGE📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-19T00:44:42+0800,"7-day click or 1-day view",40,actions:onsite_conversion.messaging_conversation_started_7d,2009,3808,11.9775,-,-,-,479.10,2023-11-12,62,28,,,,,17.110714,40,11.9775,,,124
2023-09-01,2023-09-30,"i3 12100F RX6600 4PCS CP 09/20 JM",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-15T19:24:33+0800,"7-day click or 1-day view",11,actions:onsite_conversion.messaging_conversation_started_7d,942,1744,20.15181818,-,-,-,221.67,2023-11-12,13,10,1,221.67,,,22.167,11,20.151818,,,51
2023-09-01,2023-09-30,"R5 5600G 1660S MID📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-26T10:18:25+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,548,712,33.42666667,-,-,-,100.28,2023-11-12,4,2,,,,,50.14,3,33.426667,,,17
2023-09-01,2023-09-30,"R5 5600G 4PCS CP 09/08 PAU",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-06T09:38:52+0800,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,1521,2602,39.05285714,-,-,-,273.37,2023-11-12,17,11,1,273.37,,,24.851818,7,39.052857,,,86
2023-09-01,2023-09-30,"NEW 10+1 BULACAN📈",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-19T15:11:17+0800,"7-day click or 1-day view",76,actions:onsite_conversion.messaging_conversation_started_7d,4181,7977,10.78263158,-,-,-,819.48,2023-11-12,101,50,,,,,16.3896,76,10.782632,,,238
2023-09-01,2023-09-30,"R5 4600G BUDGET KING",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-09T04:38:57+0800,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,299,388,28.9,-,-,-,57.80,2023-11-12,3,1,,,,,57.8,2,28.9,,,9
2023-09-01,2023-09-30,"R5 5600G HIGHLIGHTS📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-12T21:10:45+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,376,488,27.95666667,-,-,-,83.87,2023-11-12,4,2,,,,,41.935,3,27.956667,,,11
2023-09-01,2023-09-30,"i3 12100F RX6600 WHITE BUILD",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",17,actions:onsite_conversion.messaging_conversation_started_7d,2506,5125,25.53941176,-,-,-,434.17,2023-11-12,27,18,,,,,24.120556,17,25.539412,,,137
2023-09-01,2023-09-30,"R5 4600G MID📈",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-01T07:51:03+0800,"7-day click or 1-day view",136,actions:onsite_conversion.messaging_conversation_started_7d,6456,12817,8.62213235,-,-,-,1172.61,2023-11-12,150,80,,,,,14.657625,136,8.622132,,,271
2023-09-01,2023-09-30,"R5 5600G 1660S RESTOCK",inactive,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-23T19:08:37+0800,"7-day click or 1-day view",67,actions:onsite_conversion.messaging_conversation_started_7d,3171,5709,11.95402985,-,-,-,800.92,2023-11-12,82,64,,,,,12.514375,67,11.95403,,,129
2023-09-01,2023-09-30,"i3 12100F RX6600 VIRAL",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-14T00:02:31+0800,"7-day click or 1-day view",22,actions:onsite_conversion.messaging_conversation_started_7d,2211,4123,26.71590909,-,-,-,587.75,2023-11-12,52,29,,,,,20.267241,22,26.715909,,,139
2023-09-01,2023-09-30,"NEW 6 MID BACOOR📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-30T02:06:24+0800,"7-day click or 1-day view",18,actions:onsite_conversion.messaging_conversation_started_7d,2343,3782,25.34444444,-,-,-,456.20,2023-11-12,33,18,,,,,25.344444,18,25.344444,,,74
2023-09-01,2023-09-30,"R5 5600G BLACK",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-26T01:09:13+0800,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,591,768,21.88857143,-,-,-,153.22,2023-11-12,11,6,,,,,25.536667,7,21.888571,,,18
2023-09-01,2023-09-30,"NEW 4 MID BINAN📈",inactive,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",41,actions:onsite_conversion.messaging_conversation_started_7d,6514,12834,30.88219512,-,-,-,1266.17,2023-11-12,48,37,1,1266.17,,,34.220811,41,30.882195,,,316
2023-09-01,2023-09-30,"NEW 6 TRAD NOVA📈",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-25T22:32:53+0800,"7-day click or 1-day view",171,actions:onsite_conversion.messaging_conversation_started_7d,19132,33772,19.29222222,-,-,-,3298.97,2023-11-12,203,113,,,,,29.194425,171,19.292222,,,797
2023-09-01,2023-09-30,"NEW 8 MID MINUYAN",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-01T01:33:14+0800,-,,,0,0,,-,-,-,0,2023-08-08,,,,,,,,,,,,
2023-09-01,2023-09-30,"BERMONTHS 2023 GAMING📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-30T04:35:01+0800,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,310,403,46.16,-,-,-,92.32,2023-11-12,3,1,,,,,92.32,2,46.16,,,9
2023-09-01,2023-09-30,"i3 12100F RX6600 8PCS CP 09/19 DARVS",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-16T12:22:03+0800,-,,,0,0,,-,-,-,0,2023-08-08,,,,,,,,,,,,
2023-09-01,2023-09-30,"R5 5600G TRAD",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",19,actions:onsite_conversion.messaging_conversation_started_7d,1031,1485,10.58157895,-,-,-,201.05,2023-11-12,20,10,,,,,20.105,19,10.581579,,,27
2023-09-01,2023-09-30,"NEW 10+1 MINUYAN",inactive,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-10T17:53:23+0800,"7-day click or 1-day view",133,actions:onsite_conversion.messaging_conversation_started_7d,8988,12977,16.52308271,-,-,-,2197.57,2023-11-12,146,77,1,2197.57,,,28.53987,133,16.523083,,,285
2023-09-01,2023-09-30,"R5 5600G 1660S BLACK",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-17T10:36:48+0800,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,118,256,29.06,-,-,-,29.06,2023-11-12,1,1,,,,,29.06,1,29.06,,,6
2023-09-01,2023-09-30,"NEW 6 MID SAN MATEO RIZAL",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-04T08:58:06+0800,"7-day click or 1-day view",16,actions:onsite_conversion.messaging_conversation_started_7d,1393,2433,20.293125,-,-,-,324.69,2023-11-12,21,12,,,,,27.0575,16,20.293125,,,60
2023-09-01,2023-09-30,"R5 5600G BUDGET KING",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-04T06:09:12+0800,-,,,0,0,,-,-,-,0,2023-08-08,,,,,,,,,,,,
2023-09-01,2023-09-30,"BERMONTHS 2023 GAMING📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-13T02:54:57+0800,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,209,351,19.605,-,-,-,39.21,2023-11-12,3,2,,,,,19.605,2,19.605,,,9
2023-09-01,2023-09-30,"𝐢𝟓 𝟏𝟐𝟒𝟎𝟎𝐅 (𝟖𝐏𝐂𝐒) north cal📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-05T20:37:37+0800,-,,,0,0,,-,-,-,0,2023-08-08,,,,,,,,,,,,
2023-09-01,2023-09-30,"NEW 10+1 MABALACAT📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",27,actions:onsite_conversion.messaging_conversation_started_7d,1498,3063,17.56814815,-,-,-,474.34,2023-11-12,51,36,1,474.34,,,13.176111,27,17.568148,,,86
2023-09-01,2023-09-30,"NEW 8 HIGH ANTIPOLO📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-08T09:39:42+0800,"7-day click or 1-day view",462,actions:onsite_conversion.messaging_conversation_started_7d,20298,31410,14.0641342,-,-,-,6497.63,2023-11-12,555,385,4,1624.4075,,,16.876961,462,14.064134,,,819
2023-09-01,2023-09-30,"R5 5600G 1660S 4PCS CP 09/16 JAMES",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-16T18:53:05+0800,"7-day click or 1-day view",132,actions:onsite_conversion.messaging_conversation_started_7d,4984,7388,9.11007576,-,-,-,1202.53,2023-11-12,185,88,2,601.265,,,13.665114,132,9.110076,,,193
2023-09-01,2023-09-30,"ALDRIN PACKAGE📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-16T03:45:20+0800,-,,,0,0,,-,-,-,0,2023-08-08,,,,,,,,,,,,
2023-09-01,2023-09-30,"BERMONTHS 2023 ALL PC SET📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",24,actions:onsite_conversion.messaging_conversation_started_7d,2153,3181,22.76333333,-,-,-,546.32,2023-11-12,27,14,1,546.32,,,39.022857,24,22.763333,,,54
