"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name",Bid,"Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)",Ends,"Total messaging contacts","New messaging contacts",Purchases,"Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
2023-10-01,2023-10-31,"NEW 8 HIGH STA MARIA",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-18T22:20:23+0800,"7-day click or 1-day view",77,actions:onsite_conversion.messaging_conversation_started_7d,4145,8089,10.59311688,-,-,-,815.67,2024-01-23,110,65,,,,,12.548769,77,10.593117,,,222
2023-10-01,2023-10-31,"MIGZ BUILD",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-20T17:40:21+0800,"7-day click or 1-day view",149,actions:onsite_conversion.messaging_conversation_started_7d,5655,8013,11.3866443,-,-,-,1696.61,2024-01-23,180,129,,,,,13.152016,149,11.386644,,,190
2023-10-01,2023-10-31,"i3 12100F RX6600 Y68",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-30T08:48:48+0800,-,,,0,0,,-,-,-,0,2023-08-26,,,,,,,,,,,,
2023-10-01,2023-10-31,"NEW 6 TRAD DASMA📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-12T11:15:47+0800,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,361,617,15.04142857,-,-,-,105.29,2024-01-23,9,7,,,,,15.041429,7,15.041429,,,16
2023-10-01,2023-10-31,"𝐑𝐘𝐙𝐄𝐍 𝟓 𝟑𝟒𝟎𝟎𝐆 (𝟏𝟎𝐏𝐂𝐒) north cal📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-25T11:30:09+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,350,455,23.01666667,-,-,-,69.05,2024-01-23,4,2,,,,,34.525,3,23.016667,,,10
2023-10-01,2023-10-31,"R5 5600G 8PCS CP 10/26 DARVS",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-27T13:21:04+0800,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,568,738,33.075,-,-,-,132.30,2024-01-23,6,3,,,,,44.1,4,33.075,,,17
2023-10-01,2023-10-31,"BERMONTHS 2023 ALL PC SET📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-08T02:45:13+0800,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,341,443,39.81,-,-,-,79.62,2024-01-23,3,1,,,,,79.62,2,39.81,,,10
2023-10-01,2023-10-31,"R5 5600G 1660S 2PCS CP 10/16 MIGZ",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",19,actions:onsite_conversion.messaging_conversation_started_7d,1605,2860,19.48894737,-,-,-,370.29,2024-01-23,25,13,,,,,28.483846,19,19.488947,,,60
2023-10-01,2023-10-31,"BERMONTHS 2023 GAMING📈",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-04T23:47:14+0800,"7-day click or 1-day view",103,actions:onsite_conversion.messaging_conversation_started_7d,4694,8672,12.32436893,-,-,-,1269.41,2024-01-23,146,86,1,1269.41,,,14.760581,103,12.324369,,,241
2023-10-01,2023-10-31,"BERMONTHS 2023 ALL PC SET📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-08T09:56:35+0800,"7-day click or 1-day view",173,actions:onsite_conversion.messaging_conversation_started_7d,13524,29634,17.34364162,-,-,-,3000.45,2024-01-23,186,121,2,1500.225,,,24.797107,173,17.343642,,,671
2023-10-01,2023-10-31,"𝐑𝐘𝐙𝐄𝐍 𝟓 𝟓𝟔𝟎𝟎𝐆 (𝟖𝐏𝐂𝐒) north cal📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-24T11:09:44+0800,"7-day click or 1-day view",43,actions:onsite_conversion.messaging_conversation_started_7d,3267,6210,17.74511628,-,-,-,763.04,2024-01-23,61,41,,,,,18.610732,43,17.745116,,,165
2023-10-01,2023-10-31,"JAMES 20K SALE",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-12T16:03:11+0800,"7-day click or 1-day view",10,actions:onsite_conversion.messaging_conversation_started_7d,538,1075,13.869,-,-,-,138.69,2024-01-23,16,10,,,,,13.869,10,13.869,,,19
2023-10-01,2023-10-31,"R5 5600G 1660S 8PCS CP 10/22 RYAN",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-08T08:57:09+0800,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,165,214,46.24,-,-,-,46.24,2024-01-23,1,0,,,,,46.24,1,46.24,,,5
2023-10-01,2023-10-31,"R5 5600G 1660S HIGHLIGHTS📈",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-06T10:25:42+0800,"7-day click or 1-day view",74,actions:onsite_conversion.messaging_conversation_started_7d,7016,13461,19.31648649,-,-,-,1429.42,2024-01-23,100,75,,,,,19.058933,74,19.316486,,,435
2023-10-01,2023-10-31,"LEO PACKAGE📈",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-25T16:17:11+0800,"7-day click or 1-day view",300,actions:onsite_conversion.messaging_conversation_started_7d,16859,28915,15.2515,-,-,-,4575.45,2024-01-23,390,269,3,1525.15,,,17.009108,300,15.2515,,,879
2023-10-01,2023-10-31,"R5 5600G 2PCS CP 10/17 ALDRIN",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-05T07:01:04+0800,"7-day click or 1-day view",11,actions:onsite_conversion.messaging_conversation_started_7d,740,1475,16.00181818,-,-,-,176.02,2024-01-23,13,8,,,,,22.0025,11,16.001818,,,47
2023-10-01,2023-10-31,"i3 12100F RX6600 4PCS CP 10/26 PAU",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-24T01:12:43+0800,"7-day click or 1-day view",27,actions:onsite_conversion.messaging_conversation_started_7d,2691,4928,20.54148148,-,-,-,554.62,2024-01-23,47,28,,,,,19.807857,27,20.541481,,,149
2023-10-01,2023-10-31,"PAU COMSHOP",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-05T20:42:25+0800,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,99,128,26.42,-,-,-,26.42,2024-01-23,1,0,,,,,26.42,1,26.42,,,3
2023-10-01,2023-10-31,"R5 4600G PINK VIRAL",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-02T00:40:22+0800,-,,,0,0,,-,-,-,0,2023-08-26,,,,,,,,,,,,
2023-10-01,2023-10-31,"i3 12100F RX6600 VIRAL",archived,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",78,actions:onsite_conversion.messaging_conversation_started_7d,8925,16964,24.40012821,-,-,-,1903.21,2024-01-23,93,59,1,1903.21,,,32.257797,78,24.400128,,,300
2023-10-01,2023-10-31,"CARLO COMSHOP",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-20T18:21:05+0800,"7-day click or 1-day view",19,actions:onsite_conversion.messaging_conversation_started_7d,1035,1728,10.97052632,-,-,-,208.44,2024-01-23,44,29,,,,,7.187586,19,10.970526,,,50
2023-10-01,2023-10-31,"NEW 8 MID DASMA",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-24T22:01:14+0800,-,,,0,0,,-,-,-,0,2023-08-26,,,,,,,,,,,,
2023-10-01,2023-10-31,"𝐢𝟓 𝟏𝟐𝟒𝟎𝟎𝐅 (𝟏𝟎𝐏𝐂𝐒) north cal📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-13T03:56:10+0800,"7-day click or 1-day view",8,actions:onsite_conversion.messaging_conversation_started_7d,1064,2300,24.90375,-,-,-,199.23,2024-01-23,15,10,,,,,19.923,8,24.90375,,,56
2023-10-01,2023-10-31,"R5 5600G 1660S WHITE BUILD",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-02T17:49:32+0800,"7-day click or 1-day view",146,actions:onsite_conversion.messaging_conversation_started_7d,9996,17298,14.33410959,-,-,-,2092.78,2024-01-23,178,77,,,,,27.178961,146,14.33411,,,386
2023-10-01,2023-10-31,"JAMES 20K SALE",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-26T13:12:11+0800,"7-day click or 1-day view",,,106,137,,-,-,-,22.63,2024-01-23,,,,,,,,,,,,3
2023-10-01,2023-10-31,"R5 4600G 10PCS CP 10/23 JM",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-17T11:24:04+0800,"7-day click or 1-day view",93,actions:onsite_conversion.messaging_conversation_started_7d,4194,7918,8.87129032,-,-,-,825.03,2024-01-23,108,85,1,825.03,,,9.706235,93,8.87129,,,261
2023-10-01,2023-10-31,"BERMONTHS 2023 GAMING📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-03T19:22:23+0800,-,,,0,0,,-,-,-,0,2023-08-26,,,,,,,,,,,,
2023-10-01,2023-10-31,"R5 5600G 1660S 4PCS CP 10/06 KUYA RON",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-01T14:55:20+0800,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,208,406,29.89,-,-,-,59.78,2024-01-23,4,3,,,,,19.926667,2,29.89,,,10
2023-10-01,2023-10-31,"𝐢𝟓 𝟏𝟐𝟒𝟎𝟎𝐅 (𝟏𝟎𝐏𝐂𝐒) mabalacat📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-11T20:25:26+0800,-,,,0,0,,-,-,-,0,2023-08-26,,,,,,,,,,,,
2023-10-01,2023-10-31,"𝐢𝟓 𝟏𝟐𝟒𝟎𝟎𝐅 (𝟖𝐏𝐂𝐒) north cal📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-14T06:15:51+0800,"7-day click or 1-day view",22,actions:onsite_conversion.messaging_conversation_started_7d,2176,4092,24.03045455,-,-,-,528.67,2024-01-23,29,20,,,,,26.4335,22,24.030455,,,112
2023-10-01,2023-10-31,"BERMONTHS 2023 LAPTOP📈",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-15T20:16:53+0800,"7-day click or 1-day view",108,actions:onsite_conversion.messaging_conversation_started_7d,10206,17443,19.2012037,-,-,-,2073.73,2024-01-23,124,79,1,2073.73,,,26.249747,108,19.201204,,,442
2023-10-01,2023-10-31,"CARLO COMSHOP",not_delivering,"BERMONTHS REELS AND VIDEO",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-16T13:33:04+0800,-,,,0,0,,-,-,-,0,2023-08-26,,,,,,,,,,,,
2023-10-01,2023-10-31,"i3 12100F RX6600 HIGHLIGHTS📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-08T03:31:38+0800,"7-day click or 1-day view",31,actions:onsite_conversion.messaging_conversation_started_7d,2050,4083,17.36354839,-,-,-,538.27,2024-01-23,76,60,,,,,8.971167,31,17.363548,,,87
2023-10-01,2023-10-31,"DENNIS 20K SALE",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-16T18:36:46+0800,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,676,878,19.68714286,-,-,-,137.81,2024-01-23,11,6,,,,,22.968333,7,19.687143,,,21
2023-10-01,2023-10-31,"BERMONTHS 2023 COMSHOP📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-27T21:03:12+0800,"7-day click or 1-day view",12,actions:onsite_conversion.messaging_conversation_started_7d,373,646,8.71916667,-,-,-,104.63,2024-01-23,29,19,,,,,5.506842,12,8.719167,,,21
2023-10-01,2023-10-31,"BERMONTHS 2023 LAPTOP📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-09-23T18:56:54+0800,"7-day click or 1-day view",5,actions:onsite_conversion.messaging_conversation_started_7d,607,789,24.616,-,-,-,123.08,2024-01-23,8,4,,,,,30.77,5,24.616,,,18
