"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name",Bid,"Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)",Ends,"Total messaging contacts","New messaging contacts",Purchases,"Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
2023-04-01,2023-04-30,"R5 2600 1660S HIGHLIGHTS📈",inactive,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-13T06:25:09+0800,"7-day click or 1-day view",429,actions:onsite_conversion.messaging_conversation_started_7d,15426,23660,10.70044289,-,-,-,4590.49,2023-07-06,591,309,4,1147.6225,,,14.855955,429,10.700443,,,520
2023-04-01,2023-04-30,"R5 3400G WHITE BUILD",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-29T03:31:19+0800,-,,,0,0,,-,-,-,0,2023-03-10,,,,,,,,,,,,
2023-04-01,2023-04-30,"i5 10400F 1650 8PCS CP 04/20 LEO",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-30T16:14:47+0800,"7-day click or 1-day view",52,actions:onsite_conversion.messaging_conversation_started_7d,5503,7717,29.16846154,-,-,-,1516.76,2023-07-06,72,46,,,,,32.973043,52,29.168462,,,237
2023-04-01,2023-04-30,"R5 2600 1660S RESTOCK",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-14T01:02:00+0800,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,575,747,34.49,-,-,-,137.96,2023-07-06,6,3,,,,,45.986667,4,34.49,,,17
2023-04-01,2023-04-30,"R3 3200G Y68",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-25T05:47:02+0800,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,204,362,21.46,-,-,-,42.92,2023-07-06,5,3,,,,,14.306667,2,21.46,,,6
2023-04-01,2023-04-30,"R5 2600 1660S 4PCS CP 04/02 ALDRIN",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-01T08:43:26+0800,-,,,0,0,,-,-,-,0,2023-03-10,,,,,,,,,,,,
2023-04-01,2023-04-30,"i5 10400F 1650 POSEIDON",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",6,actions:onsite_conversion.messaging_conversation_started_7d,887,1905,31.135,-,-,-,186.81,2023-07-06,9,6,,,,,31.135,6,31.135,,,53
2023-04-01,2023-04-30,"R3 3200G Y68",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",56,actions:onsite_conversion.messaging_conversation_started_7d,5522,9805,21.56767857,-,-,-,1207.79,2023-07-06,80,56,,,,,21.567679,56,21.567679,,,212
2023-04-01,2023-04-30,"R5 3400G WHITE BUILD",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",48,actions:onsite_conversion.messaging_conversation_started_7d,2886,4876,11.504375,-,-,-,552.21,2023-07-06,115,66,1,552.21,,,8.366818,48,11.504375,,,80
2023-04-01,2023-04-30,"PAU PACKAGE📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-18T07:24:42+0800,"7-day click or 1-day view",10,actions:onsite_conversion.messaging_conversation_started_7d,442,768,10.572,-,-,-,105.72,2023-07-06,16,11,,,,,9.610909,10,10.572,,,16
2023-04-01,2023-04-30,"NEW 4 HIGH MINUYAN📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-14T18:53:35+0800,"7-day click or 1-day view",11,actions:onsite_conversion.messaging_conversation_started_7d,1031,2161,27.06727273,-,-,-,297.74,2023-07-06,23,17,,,,,17.514118,11,27.067273,,,63
2023-04-01,2023-04-30,"CARLO 20K SALE",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",6,actions:onsite_conversion.messaging_conversation_started_7d,1065,1945,46.97666667,-,-,-,281.86,2023-07-06,13,9,,,,,31.317778,6,46.976667,,,40
2023-04-01,2023-04-30,"i5 10400F 1650 MID📈",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-20T10:11:06+0800,"7-day click or 1-day view",6,actions:onsite_conversion.messaging_conversation_started_7d,262,576,13.19333333,-,-,-,79.16,2023-07-06,8,4,,,,,19.79,6,13.193333,,,18
2023-04-01,2023-04-30,"2023 OPENING PROMO📈",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-02T19:51:52+0800,"7-day click or 1-day view",38,actions:onsite_conversion.messaging_conversation_started_7d,2470,5081,14.10052632,-,-,-,535.82,2023-07-06,61,32,2,267.91,,,16.744375,38,14.100526,,,81
2023-04-01,2023-04-30,"NEW YEAR SALE 2023",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-16T11:42:35+0800,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,244,317,24.775,-,-,-,49.55,2023-07-06,3,1,,,,,49.55,2,24.775,,,7
2023-04-01,2023-04-30,"ALDRIN BUILD",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-13T21:04:26+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,554,720,42.59333333,-,-,-,127.78,2023-07-06,4,2,,,,,63.89,3,42.593333,,,17
2023-04-01,2023-04-30,"𝐢𝟑 𝟏𝟎𝟏𝟎𝟎𝐅 (𝟏𝟎𝐏𝐂𝐒) north cal📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-09T22:23:03+0800,"7-day click or 1-day view",36,actions:onsite_conversion.messaging_conversation_started_7d,1388,1973,9.52305556,-,-,-,342.83,2023-07-06,70,31,,,,,11.059032,36,9.523056,,,33
2023-04-01,2023-04-30,"NEW YEAR SALE 2023",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-02T02:50:50+0800,"7-day click or 1-day view",19,actions:onsite_conversion.messaging_conversation_started_7d,1992,3216,28.49157895,-,-,-,541.34,2023-07-06,43,19,1,541.34,,,28.491579,19,28.491579,,,75
2023-04-01,2023-04-30,"R5 2600 1660S POSEIDON",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-03-20T03:30:22+0800,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,200,260,36.09,-,-,-,36.09,2023-07-06,1,0,,,,,36.09,1,36.09,,,6
2023-04-01,2023-04-30,"NEW 10+1 MEYCAUAYAN📈",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-01T21:15:28+0800,"7-day click or 1-day view",86,actions:onsite_conversion.messaging_conversation_started_7d,6736,9836,21.94151163,-,-,-,1886.97,2023-07-06,92,73,1,1886.97,,,25.848904,86,21.941512,,,266
2023-04-01,2023-04-30,"R3 3200G 4PCS CP 04/17 CARLO",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-11T03:01:49+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,454,590,40.97,-,-,-,122.91,2023-07-06,4,2,,,,,61.455,3,40.97,,,14
2023-04-01,2023-04-30,"i5 10400F 1650 DIGITAL✅",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-21T10:13:16+0800,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,444,690,19.995,-,-,-,79.98,2023-07-06,9,5,,,,,15.996,4,19.995,,,16
