"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name","Bid","Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting","Results","Result indicator","Reach","Impressions","Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)","Ends","Total messaging contacts","New messaging contacts","Purchases","Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
"2025-06-01","2025-06-30","RYZEN 7 5700X 4060 ROBIN OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","99","actions:onsite_conversion.messaging_conversation_started_7d","4635","10373","14.24323232","Above average","Above average","Average","1410.08","2026-12-31","99","67","","","","","21.04597","99","14.243232","","","270"
"2025-06-01","2025-06-30","R5 5600G POSEIDON OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","27","actions:onsite_conversion.messaging_conversation_started_7d","3908","9715","44.03259259","Average","Average","Average","1188.88","2026-12-31","27","17","1","1188.88","","","69.934118","27","44.032593","","","194"
"2025-06-01","2025-06-30","R5 5600G 4 MID HIGHLIGHTS OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","26","actions:onsite_conversion.messaging_conversation_started_7d","1125","2287","35.70115385","Average","Average","Average","928.23","2026-12-31","26","20","1","928.23","","","46.4115","26","35.701154","","","70"
"2025-06-01","2025-06-30","R7 5700X 4060 Y68 OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","15","actions:onsite_conversion.messaging_conversation_started_7d","3955","6733","82.45933333","Average","Average","Average","1236.89","2026-12-31","15","10","1","1236.89","","","123.689","15","82.459333","","","212"
"2025-06-01","2025-06-30","THE RYZEN 9 3900X","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","111","actions:onsite_conversion.messaging_conversation_started_7d","2597","4643","10.13828829","Above average","Above average","Above average","1125.35","2026-12-31","111","62","","","","","18.150806","111","10.138288","","","72"
"2025-06-01","2025-06-30","r5 5600g 15+1+1 sta mesa OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","7","actions:onsite_conversion.messaging_conversation_started_7d","958","1653","39.0","Average","Average","Average","273.0","2026-12-31","7","4","1","273.0","","","68.25","7","39.0","","","44"
"2025-06-01","2025-06-30","r5 5600g 8+1 paranaque OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","9","actions:onsite_conversion.messaging_conversation_started_7d","618","1417","22.11666667","Average","Above average","Average","199.05","2026-12-31","9","5","1","199.05","","","39.81","9","22.116667","","","31"
"2025-06-01","2025-06-30","r7 5700g 10+1 tanza OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","3","actions:onsite_conversion.messaging_conversation_started_7d","643","1363","67.81","Average","Average","Average","203.43","2026-12-31","3","1","","","","","203.43","3","67.81","","","27"
"2025-06-01","2025-06-30","r5 5500 rx580 novaliches qc OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","4","actions:onsite_conversion.messaging_conversation_started_7d","585","1305","43.465","Average","Average","Average","173.86","2026-12-31","4","3","","","","","57.953333","4","43.465","","","20"
"2025-06-01","2025-06-30","DAN TRES G","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","76702","reach","76702","96170","0.01047939","Average","-","-","803.79","2026-12-31","5","3","","","","","","5","160.758","","","92"
"2025-06-01","2025-06-30","LOOKING COMSHOP PACKAGE G MID G","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","331232","reach","331232","419926","0.01156688","Average","-","-","3831.32","2026-12-31","9","7","","","","","","9","425.702222","","","203"
"2025-06-01","2025-06-30","Update Raffle","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","44990","reach","44990","50130","0.01137875","Average","-","-","511.93","2026-12-31","2","1","","","","","","2","255.965","","","80"
