"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name","Bid","Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting","Results","Result indicator","Reach","Impressions","Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)","Ends","Total messaging contacts","New messaging contacts","Purchases","Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
"2025-05-01","2025-05-31","R5 5600G POSEIDON OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","22","actions:onsite_conversion.messaging_conversation_started_7d","2128","3878","29.75863636","Average","Above average","Average","654.69","2026-12-31","22","11","","","","","59.517273","22","29.758636","","","124"
"2025-05-01","2025-05-31","R5 5600G 4 MID HIGHLIGHTS OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","72","actions:onsite_conversion.messaging_conversation_started_7d","3376","6609","14.13361111","Above average","Above average","Average","1017.62","2026-12-31","72","47","1","1017.62","","","21.651489","72","14.133611","","","87"
"2025-05-01","2025-05-31","R7 5700X 4060 Y68 OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","56","actions:onsite_conversion.messaging_conversation_started_7d","2112","3698","13.07928571","Above average","Above average","Average","732.44","2026-12-31","56","42","","","","","17.439048","56","13.079286","","","119"
"2025-05-01","2025-05-31","R7 NEW PINK OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","76","actions:onsite_conversion.messaging_conversation_started_7d","2795","6127","8.97986842","Above average","Above average","Above average","682.47","2026-12-31","76","57","3","227.49","","","11.973158","76","8.979868","","","114"
"2025-05-01","2025-05-31","THE RYZEN 9 3900X","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","67","actions:onsite_conversion.messaging_conversation_started_7d","3206","7431","15.20119403","Above average","Above average","Average","1018.48","2026-12-31","67","61","1","1018.48","","","16.696393","67","15.201194","","","105"
"2025-05-01","2025-05-31","RYZEN 5 5600G 10+1 tattoo OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","19","actions:onsite_conversion.messaging_conversation_started_7d","1474","3065","18.63631579","Above average","Above average","Average","354.09","2026-12-31","19","14","1","354.09","","","25.292143","19","18.636316","","","84"
"2025-05-01","2025-05-31","r5 5600g 15+1+1 sta mesa OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","12","actions:onsite_conversion.messaging_conversation_started_7d","565","1158","20.1725","Average","Above average","Average","242.07","2026-12-31","12","9","","","","","26.896667","12","20.1725","","","36"
"2025-05-01","2025-05-31","r5 5600g 8+1 paranaque OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","14","actions:onsite_conversion.messaging_conversation_started_7d","464","1059","13.26571429","Above average","Above average","Average","185.72","2026-12-31","14","9","1","185.72","","","20.635556","14","13.265714","","","20"
"2025-05-01","2025-05-31","r7 5700g 10+1 tanza OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","14","actions:onsite_conversion.messaging_conversation_started_7d","696","1507","13.06142857","Above average","Above average","Average","182.86","2026-12-31","14","8","","","","","22.8575","14","13.061429","","","14"
"2025-05-01","2025-05-31","r5 5500 rx580 novaliches qc OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","4","actions:onsite_conversion.messaging_conversation_started_7d","545","956","60.2475","Average","Average","Average","240.99","2026-12-31","4","2","","","","","120.495","4","60.2475","","","19"
"2025-05-01","2025-05-31","DAN TRES G","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","72162","reach","72162","81697","0.00980682","Average","-","-","707.68","2026-12-31","3","2","","","","","","3","235.893333","","","52"
"2025-05-01","2025-05-31","LOOKING COMSHOP PACKAGE G MID G","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","360229","reach","360229","409399","0.00871429","Average","-","-","3139.14","2026-12-31","18","15","","","","","","18","174.396667","","","487"
"2025-05-01","2025-05-31","Update Raffle","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","98285","reach","98285","111337","0.00804294","Average","-","-","790.5","2026-12-31","1","","","","","","","1","790.5","","","123"
