"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name","Bid","Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting","Results","Result indicator","Reach","Impressions","Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)","Ends","Total messaging contacts","New messaging contacts","Purchases","Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
"2026-05-01","2026-05-31","RYZEN 7 5700X 4060 ROBIN OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","69","actions:onsite_conversion.messaging_conversation_started_7d","4259","9333","23.47768116","Average","Above average","Average","1619.96","2026-12-31","69","33","","","","","49.089697","69","23.477681","","","160"
"2026-05-01","2026-05-31","R5 5600G POSEIDON OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","30","actions:onsite_conversion.messaging_conversation_started_7d","3358","6769","37.80833333","Average","Average","Average","1134.25","2026-12-31","30","21","","","","","54.011905","30","37.808333","","","185"
"2026-05-01","2026-05-31","R5 5600G 4 MID HIGHLIGHTS OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","91","actions:onsite_conversion.messaging_conversation_started_7d","3399","7809","13.13087912","Above average","Above average","Average","1194.91","2026-12-31","91","59","2","597.455","","","20.252712","91","13.130879","","","135"
"2026-05-01","2026-05-31","R7 5700X 4060 Y68 OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","38","actions:onsite_conversion.messaging_conversation_started_7d","1712","3692","23.70657895","Average","Above average","Average","900.85","2026-12-31","38","22","1","900.85","","","40.947727","38","23.706579","","","71"
"2026-05-01","2026-05-31","R7 NEW PINK OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","44","actions:onsite_conversion.messaging_conversation_started_7d","3883","7212","20.98909091","Average","Above average","Average","923.52","2026-12-31","44","27","1","923.52","","","34.204444","44","20.989091","","","218"
"2026-05-01","2026-05-31","THE RYZEN 9 3900X","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","108","actions:onsite_conversion.messaging_conversation_started_7d","3502","6115","10.58462963","Above average","Above average","Above average","1143.14","2026-12-31","108","73","","","","","15.659452","108","10.58463","","","208"
"2026-05-01","2026-05-31","RYZEN 5 5600G 10+1 tattoo OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","18","actions:onsite_conversion.messaging_conversation_started_7d","1151","2200","23.16944444","Average","Above average","Average","417.05","2026-12-31","18","13","","","","","32.080769","18","23.169444","","","46"
"2026-05-01","2026-05-31","r5 5600g 15+1+1 sta mesa OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","15","actions:onsite_conversion.messaging_conversation_started_7d","584","1452","21.052","Average","Above average","Average","315.78","2026-12-31","15","9","1","315.78","","","35.086667","15","21.052","","","28"
"2026-05-01","2026-05-31","r5 5600g 8+1 paranaque OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","17","actions:onsite_conversion.messaging_conversation_started_7d","824","1567","16.89941176","Above average","Above average","Average","287.29","2026-12-31","17","14","1","287.29","","","20.520714","17","16.899412","","","36"
"2026-05-01","2026-05-31","r7 5700g 10+1 tanza OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","10","actions:onsite_conversion.messaging_conversation_started_7d","450","953","17.541","Above average","Above average","Average","175.41","2026-12-31","10","6","","","","","29.235","10","17.541","","","24"
"2026-05-01","2026-05-31","r5 5500 rx580 novaliches qc OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","11","actions:onsite_conversion.messaging_conversation_started_7d","758","1831","18.70181818","Above average","Above average","Average","205.72","2026-12-31","11","8","","","","","25.715","11","18.701818","","","33"
"2026-05-01","2026-05-31","LOOKING COMSHOP PACKAGE G MID G","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","322028","reach","322028","393258","0.01285758","Average","-","-","4140.5","2026-12-31","13","7","","","","","","13","318.5","","","315"
"2026-05-01","2026-05-31","Update Raffle","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","142468","reach","142468","170490","0.00801029","Average","-","-","1141.21","2026-12-31","1","","","","","","","1","1141.21","","","157"
