"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name","Bid","Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting","Results","Result indicator","Reach","Impressions","Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)","Ends","Total messaging contacts","New messaging contacts","Purchases","Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
"2025-11-01","2025-11-30","R5 5600G 4 MID HIGHLIGHTS OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","86","actions:onsite_conversion.messaging_conversation_started_7d","6291","8913","20.18069767","Average","Above average","Average","1735.54","2026-12-31","86","54","4","433.885","","","32.13963","86","20.180698","","","296"
"2025-11-01","2025-11-30","R7 5700X 4060 Y68 OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","209","actions:onsite_conversion.messaging_conversation_started_7d","6711","14450","8.68229665","Above average","Above average","Above average","1814.6","2026-12-31","209","127","1","1814.6","","","14.288189","209","8.682297","","","382"
"2025-11-01","2025-11-30","R7 NEW PINK OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","53","actions:onsite_conversion.messaging_conversation_started_7d","2976","5202","22.60584906","Average","Above average","Average","1198.11","2026-12-31","53","28","2","599.055","","","42.789643","53","22.605849","","","123"
"2025-11-01","2025-11-30","THE RYZEN 9 3900X","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","219","actions:onsite_conversion.messaging_conversation_started_7d","6264","14459","9.76739726","Above average","Above average","Above average","2139.06","2026-12-31","219","129","9","237.673333","","","16.58186","219","9.767397","","","245"
"2025-11-01","2025-11-30","RYZEN 5 5600G 10+1 tattoo OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","45","actions:onsite_conversion.messaging_conversation_started_7d","1772","2772","19.99222222","Above average","Above average","Average","899.65","2026-12-31","45","22","","","","","40.893182","45","19.992222","","","99"
"2025-11-01","2025-11-30","r5 5600g 15+1+1 sta mesa OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","59","actions:onsite_conversion.messaging_conversation_started_7d","1649","4231","7.85932203","Above average","Above average","Above average","463.7","2026-12-31","59","46","","","","","10.080435","59","7.859322","","","90"
"2025-11-01","2025-11-30","r5 5600g 8+1 paranaque OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","36","actions:onsite_conversion.messaging_conversation_started_7d","1885","3580","11.76138889","Above average","Above average","Above average","423.41","2026-12-31","36","22","","","","","19.245909","36","11.761389","","","84"
"2025-11-01","2025-11-30","r7 5700g 10+1 tanza OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","27","actions:onsite_conversion.messaging_conversation_started_7d","1334","2702","13.09740741","Above average","Above average","Average","353.63","2026-12-31","27","20","1","353.63","","","17.6815","27","13.097407","","","24"
"2025-11-01","2025-11-30","DAN TRES G","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","184404","reach","184404","225824","0.00833876","Average","-","-","1537.7","2026-12-31","7","4","","","","","","7","219.671429","","","286"
"2025-11-01","2025-11-30","LOOKING COMSHOP PACKAGE G MID G","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","1140197","reach","1140197","1464731","0.0062919","Average","-","-","7174.01","2026-12-31","22","15","","","","","","22","326.091364","","","868"
"2025-11-01","2025-11-30","Update Raffle","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","195511","reach","195511","226092","0.00783557","Average","-","-","1531.94","2026-12-31","5","3","","","","","","5","306.388","","","254"
