"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name",Bid,"Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)",Ends,"Total messaging contacts","New messaging contacts",Purchases,"Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
2023-11-01,2023-11-30,"i3 12100F RX6600 Y68",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-12T19:11:56+0800,"7-day click or 1-day view",13,actions:onsite_conversion.messaging_conversation_started_7d,1147,2507,20.98923077,-,-,-,272.86,2024-01-03,29,22,,,,,12.402727,13,20.989231,,,80
2023-11-01,2023-11-30,"DARVS PACKAGE📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-16T13:38:49+0800,-,,,0,0,,-,-,-,0,2023-09-26,,,,,,,,,,,,
2023-11-01,2023-11-30,"R5 5600G 1660S HIGHLIGHTS📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",180,actions:onsite_conversion.messaging_conversation_started_7d,7531,15178,11.03094444,-,-,-,1985.57,2024-01-03,261,141,3,661.856667,,,14.082057,180,11.030944,,,482
2023-11-01,2023-11-30,"i3 12100F RX6600 8PCS CP 11/26 MIGZ",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-05T21:08:59+0800,"7-day click or 1-day view",30,actions:onsite_conversion.messaging_conversation_started_7d,1970,3762,15.77633333,-,-,-,473.29,2024-01-03,65,29,,,,,16.320345,30,15.776333,,,100
2023-11-01,2023-11-30,"R5 4600G BUDGET KING",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-12-06T01:02:36+0800,"7-day click or 1-day view",227,actions:onsite_conversion.messaging_conversation_started_7d,12933,24267,10.88480176,-,-,-,2470.85,2024-01-03,257,122,1,2470.85,,,20.252869,227,10.884802,,,487
2023-11-01,2023-11-30,"R5 5600G 1660S 10PCS CP 11/23 RYAN",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-12-08T20:44:36+0800,"7-day click or 1-day view",31,actions:onsite_conversion.messaging_conversation_started_7d,2867,6250,22.09290323,-,-,-,684.88,2024-01-03,40,29,,,,,23.616552,31,22.092903,,,188
2023-11-01,2023-11-30,"NEW 8 TRAD PARANAQUE📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-26T23:21:25+0800,"7-day click or 1-day view",11,actions:onsite_conversion.messaging_conversation_started_7d,882,1257,22.43,-,-,-,246.73,2024-01-03,13,9,,,,,27.414444,11,22.43,,,24
2023-11-01,2023-11-30,"𝐢𝟑 𝟏𝟐𝟏𝟎𝟎𝐅 (𝟏𝟎𝐏𝐂𝐒) san mateo rizal📈",inactive,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",22,actions:onsite_conversion.messaging_conversation_started_7d,3315,7035,40.89,-,-,-,899.58,2024-01-03,25,15,,,,,59.972,22,40.89,,,162
2023-11-01,2023-11-30,"NEW 10+1 MONTALBON",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-12-01T05:27:47+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,229,364,18.02666667,-,-,-,54.08,2024-01-03,6,4,,,,,13.52,3,18.026667,,,6
2023-11-01,2023-11-30,"R5 5600G 1660S 2PCS CP 11/12 JM",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-12-01T19:27:37+0800,-,,,0,0,,-,-,-,0,2023-09-26,,,,,,,,,,,,
2023-11-01,2023-11-30,"BERMONTHS 2023 COMSHOP📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-03T13:54:39+0800,"7-day click or 1-day view",112,actions:onsite_conversion.messaging_conversation_started_7d,3167,6651,8.52946429,-,-,-,955.30,2024-01-03,139,69,1,955.3,,,13.844928,112,8.529464,,,192
2023-11-01,2023-11-30,"R5 5600G PINK VIRAL",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-09T01:37:56+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,483,1017,33.15,-,-,-,99.45,2024-01-03,4,2,,,,,49.725,3,33.15,,,27
2023-11-01,2023-11-30,"R5 5600G 1660S WHITE BUILD",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-11-10T13:58:06+0800,"7-day click or 1-day view",17,actions:onsite_conversion.messaging_conversation_started_7d,974,1610,14.52764706,-,-,-,246.97,2024-01-03,19,11,,,,,22.451818,17,14.527647,,,31
2023-11-01,2023-11-30,"R5 4600G BUDGET KING",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",276,actions:onsite_conversion.messaging_conversation_started_7d,11294,18716,11.50206522,-,-,-,3174.57,2024-01-03,382,268,2,1587.285,,,11.84541,276,11.502065,,,564
2023-11-01,2023-11-30,"BERMONTHS 2023 LAPTOP📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-10-19T21:55:00+0800,"7-day click or 1-day view",5,actions:onsite_conversion.messaging_conversation_started_7d,623,1361,24.934,-,-,-,124.67,2024-01-03,9,5,,,,,24.934,5,24.934,,,26
2023-11-01,2023-11-30,"JAMES 20K SALE",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",5,actions:onsite_conversion.messaging_conversation_started_7d,618,1359,34.01,-,-,-,170.05,2024-01-03,6,3,,,,,56.683333,5,34.01,,,21
