"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name",Bid,"Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)",Ends,"Total messaging contacts","New messaging contacts",Purchases,"Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
2023-05-01,2023-05-31,"NEW 10+1 BINAN",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-06-04T15:09:17+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,414,774,34.45333333,-,-,-,103.36,2023-07-14,7,3,,,,,34.453333,3,34.453333,,,15
2023-05-01,2023-05-31,"JOSH PACKAGE📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-15T22:09:40+0800,"7-day click or 1-day view",210,actions:onsite_conversion.messaging_conversation_started_7d,22811,42666,30.75628571,-,-,-,6458.82,2023-07-14,250,165,2,3229.41,,,39.144364,210,30.756286,,,1395
2023-05-01,2023-05-31,"SUMMER SALE PC SET",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-06-01T19:32:27+0800,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,325,609,23.39,-,-,-,93.56,2023-07-14,9,7,,,,,13.365714,4,23.39,,,13
2023-05-01,2023-05-31,"MIGZ BUILD",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",18,actions:onsite_conversion.messaging_conversation_started_7d,3579,7295,57.61277778,-,-,-,1037.03,2023-07-14,25,13,,,,,79.771538,18,57.612778,,,196
2023-05-01,2023-05-31,"NEW 8 TRAD PARANAQUE📈",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",33,actions:onsite_conversion.messaging_conversation_started_7d,1961,2825,16.39757576,-,-,-,541.12,2023-07-14,49,38,,,,,14.24,33,16.397576,,,48
2023-05-01,2023-05-31,"BACK TO SCHOOL",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-23T05:34:00+0800,"7-day click or 1-day view",19,actions:onsite_conversion.messaging_conversation_started_7d,2295,3533,32.15105263,-,-,-,610.87,2023-07-14,39,23,,,,,26.559565,19,32.151053,,,119
2023-05-01,2023-05-31,"i5 10400F 1650 Y68",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-29T05:34:59+0800,"7-day click or 1-day view",44,actions:onsite_conversion.messaging_conversation_started_7d,1649,2653,9.27295455,-,-,-,408.01,2023-07-14,62,30,,,,,13.600333,44,9.272955,,,78
2023-05-01,2023-05-31,"NEW 6 HIGH SAN MATEO RIZAL📈",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-17T12:55:43+0800,-,,,0,0,,-,-,-,0,2023-04-14,,,,,,,,,,,,
2023-05-01,2023-05-31,"R5 2600 1660S DIGITAL✅",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-02T00:45:31+0800,"7-day click or 1-day view",13,actions:onsite_conversion.messaging_conversation_started_7d,626,969,13.27384615,-,-,-,172.56,2023-07-14,30,23,,,,,7.502609,13,13.273846,,,29
2023-05-01,2023-05-31,"R3 3200G HIGHLIGHTS📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-01T08:02:08+0800,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,283,510,17.185,-,-,-,68.74,2023-07-14,7,4,,,,,17.185,4,17.185,,,10
2023-05-01,2023-05-31,"BACK TO SCHOOL 2023📈",inactive,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",73,actions:onsite_conversion.messaging_conversation_started_7d,4505,7736,17.95493151,-,-,-,1310.71,2023-07-14,102,50,,,,,26.2142,73,17.954932,,,238
2023-05-01,2023-05-31,"SUMMER SALE PC SET",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-21T02:38:49+0800,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,915,1359,23.88142857,-,-,-,167.17,2023-07-14,8,4,,,,,41.7925,7,23.881429,,,24
2023-05-01,2023-05-31,"BACK TO SCHOOL",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-08T18:51:23+0800,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,521,1133,16.35428571,-,-,-,114.48,2023-07-14,12,7,,,,,16.354286,7,16.354286,,,36
2023-05-01,2023-05-31,"i5 10400F 1650 HIGHLIGHTS📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-29T11:55:50+0800,"7-day click or 1-day view",173,actions:onsite_conversion.messaging_conversation_started_7d,12657,21667,16.15895954,-,-,-,2795.50,2023-07-14,238,167,1,2795.5,,,16.739521,173,16.15896,,,503
2023-05-01,2023-05-31,"𝐑𝐘𝐙𝐄𝐍 𝟑 𝟑𝟐𝟎𝟎𝐆 (𝟏𝟎𝐏𝐂𝐒) nova📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-21T15:12:49+0800,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,397,516,45.33,-,-,-,90.66,2023-07-14,3,1,,,,,90.66,2,45.33,,,12
2023-05-01,2023-05-31,"SUMMER SALE PC SET",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-27T22:06:04+0800,-,,,0,0,,-,-,-,0,2023-04-14,,,,,,,,,,,,
2023-05-01,2023-05-31,"KUYA RON 20K SALE",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-29T01:35:32+0800,"7-day click or 1-day view",50,actions:onsite_conversion.messaging_conversation_started_7d,2145,4307,8.5714,-,-,-,428.57,2023-07-14,67,37,1,428.57,,,11.582973,50,8.5714,,,86
2023-05-01,2023-05-31,"i5 10400F 1650 2PCS CP 05/10 ALDRIN",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-09T22:47:22+0800,-,,,0,0,,-,-,-,0,2023-04-14,,,,,,,,,,,,
2023-05-01,2023-05-31,"R5 2600 1660S POSEIDON",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-16T11:25:24+0800,"7-day click or 1-day view",73,actions:onsite_conversion.messaging_conversation_started_7d,5287,10559,14.29506849,-,-,-,1043.54,2023-07-14,79,48,,,,,21.740417,73,14.295068,,,259
2023-05-01,2023-05-31,"BACK TO SCHOOL 2023📈",not_delivering,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-12T14:07:01+0800,"7-day click or 1-day view",434,actions:onsite_conversion.messaging_conversation_started_7d,31041,57749,15.19364055,-,-,-,6594.04,2023-07-14,552,414,4,1648.51,,,15.927633,434,15.193641,,,1786
2023-05-01,2023-05-31,"SUMMER SALE PC SET",archived,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-20T00:28:31+0800,"7-day click or 1-day view",20,actions:onsite_conversion.messaging_conversation_started_7d,2843,4653,36.6365,-,-,-,732.73,2023-07-14,22,17,,,,,43.101765,20,36.6365,,,120
2023-05-01,2023-05-31,"𝐑𝐘𝐙𝐄𝐍 𝟑 𝟑𝟐𝟎𝟎𝐆 (𝟏𝟎𝐏𝐂𝐒) nova📈",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-28T00:44:05+0800,"7-day click or 1-day view",52,actions:onsite_conversion.messaging_conversation_started_7d,5031,8162,19.78076923,-,-,-,1028.60,2023-07-14,64,33,,,,,31.169697,52,19.780769,,,145
2023-05-01,2023-05-31,"𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅 (𝟖𝐏𝐂𝐒) san mateo rizal📈",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-17T06:08:23+0800,-,,,0,0,,-,-,-,0,2023-04-14,,,,,,,,,,,,
2023-05-01,2023-05-31,"R5 2600 1660S RESTOCK",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-24T13:04:46+0800,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,84,177,15.17,-,-,-,15.17,2023-07-14,2,1,,,,,15.17,1,15.17,,,4
2023-05-01,2023-05-31,"i5 10400F 1650 WHITE BUILD",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-06T09:27:21+0800,"7-day click or 1-day view",4,actions:onsite_conversion.messaging_conversation_started_7d,316,534,14.9475,-,-,-,59.79,2023-07-14,8,6,,,,,9.965,4,14.9475,,,15
2023-05-01,2023-05-31,"NEW 6 MID MINUYAN📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-14T13:24:43+0800,"7-day click or 1-day view",22,actions:onsite_conversion.messaging_conversation_started_7d,694,1523,8.54045455,-,-,-,187.89,2023-07-14,29,15,,,,,12.526,22,8.540455,,,44
2023-05-01,2023-05-31,"SUMMER SALE PC SET",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",61,actions:onsite_conversion.messaging_conversation_started_7d,2468,4931,8.56852459,-,-,-,522.68,2023-07-14,143,65,1,522.68,,,8.041231,61,8.568525,,,137
2023-05-01,2023-05-31,"SUMMER SALE PC SET",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-06-04T21:48:55+0800,"7-day click or 1-day view",60,actions:onsite_conversion.messaging_conversation_started_7d,2802,3928,13.911,-,-,-,834.66,2023-07-14,71,43,,,,,19.410698,60,13.911,,,64
2023-05-01,2023-05-31,"R5 3400G DIGITAL✅",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-04-23T07:41:30+0800,-,,,0,0,,-,-,-,0,2023-04-14,,,,,,,,,,,,
2023-05-01,2023-05-31,"R5 2600 1660S 10PCS CP 05/02 LEO",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-23T14:46:47+0800,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,82,126,18.05,-,-,-,18.05,2023-07-14,1,1,,,,,18.05,1,18.05,,,2
2023-05-01,2023-05-31,"NEW 6 TRAD DASMA📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-05-23T03:59:12+0800,"7-day click or 1-day view",19,actions:onsite_conversion.messaging_conversation_started_7d,1125,2446,16.40473684,-,-,-,311.69,2023-07-14,45,34,1,311.69,,,9.167353,19,16.404737,,,48
