"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name",Bid,"Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)",Ends,"Total messaging contacts","New messaging contacts",Purchases,"Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
2023-07-01,2023-07-31,"BACK TO SCHOOL",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-17T07:40:23+0800,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,664,1161,19.65285714,-,-,-,137.57,2023-09-26,16,9,,,,,15.285556,7,19.652857,,,38
2023-07-01,2023-07-31,"R5 5600G RESTOCK",not_delivering,"VIDEO REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",723,actions:onsite_conversion.messaging_conversation_started_7d,47611,83229,15.0606639,-,-,-,10888.86,2023-09-26,956,499,5,2177.772,,,21.821363,723,15.060664,,,1931
2023-07-01,2023-07-31,"BACK TO SCHOOL 2023📈",inactive,"BACK TO SCHOOL REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-29T04:30:53+0800,"7-day click or 1-day view",35,actions:onsite_conversion.messaging_conversation_started_7d,3031,4672,20.324,-,-,-,711.34,2023-09-26,46,31,,,,,22.946452,35,20.324,,,86
2023-07-01,2023-07-31,"SUMMER SALE PC SET",inactive,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-06-18T15:46:07+0800,"7-day click or 1-day view",36,actions:onsite_conversion.messaging_conversation_started_7d,1651,3535,11.79222222,-,-,-,424.52,2023-09-26,50,25,,,,,16.9808,36,11.792222,,,90
2023-07-01,2023-07-31,"BACK TO SCHOOL",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-14T16:42:00+0800,"7-day click or 1-day view",44,actions:onsite_conversion.messaging_conversation_started_7d,2607,4725,13.54022727,-,-,-,595.77,2023-09-26,57,29,1,595.77,,,20.543793,44,13.540227,,,122
2023-07-01,2023-07-31,"LEO COMSHOP",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-06-21T03:10:09+0800,-,,,0,0,,-,-,-,0,2023-06-02,,,,,,,,,,,,
2023-07-01,2023-07-31,"R5 5600G 8PCS CP 07/12 DENNIS",not_delivering,"IMG BROCHURE PERSONAL AND COMSHOP",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-06-12T02:24:30+0800,"7-day click or 1-day view",701,actions:onsite_conversion.messaging_conversation_started_7d,24218,49268,8.49522111,-,-,-,5955.15,2023-09-26,941,691,12,496.2625,,,8.618162,701,8.495221,,,1307
2023-07-01,2023-07-31,"i3 12100F RX6600 DIGITAL✅",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-23T00:54:59+0800,"7-day click or 1-day view",40,actions:onsite_conversion.messaging_conversation_started_7d,3387,7217,16.99525,-,-,-,679.81,2023-09-26,58,30,1,679.81,,,22.660333,40,16.99525,,,197
2023-07-01,2023-07-31,"i3 12100F RX6600 10PCS CP 07/07 DARVS",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-31T00:29:31+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,153,294,11.40666667,-,-,-,34.22,2023-09-26,5,4,,,,,8.555,3,11.406667,,,9
2023-07-01,2023-07-31,"MIGZ 20K SALE",not_delivering,"BACK TO SCHOOL REELS",0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-11T19:06:02+0800,-,,,0,0,,-,-,-,0,2023-06-02,,,,,,,,,,,,
2023-07-01,2023-07-31,"MIGZ BUILD",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",23,actions:onsite_conversion.messaging_conversation_started_7d,1701,2829,18.3473913,-,-,-,421.99,2023-09-26,31,17,,,,,24.822941,23,18.347391,,,54
2023-07-01,2023-07-31,"JOSH BUILD",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-13T15:43:47+0800,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,385,500,41.82,-,-,-,83.64,2023-09-26,3,1,,,,,83.64,2,41.82,,,12
2023-07-01,2023-07-31,"NEW 4 MID DASMA📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-06-20T10:56:19+0800,-,,,0,0,,-,-,-,0,2023-06-02,,,,,,,,,,,,
2023-07-01,2023-07-31,"NEW 8 TRAD MINUYAN",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-23T15:29:04+0800,"7-day click or 1-day view",5,actions:onsite_conversion.messaging_conversation_started_7d,455,591,25.842,-,-,-,129.21,2023-09-26,8,4,,,,,32.3025,5,25.842,,,14
2023-07-01,2023-07-31,"R5 5600G 1660S DIGITAL✅",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-08T19:43:47+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,582,756,42.97,-,-,-,128.91,2023-09-26,4,2,,,,,64.455,3,42.97,,,18
2023-07-01,2023-07-31,"NEW 6 HIGH BULACAN📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-06T00:46:57+0800,"7-day click or 1-day view",10,actions:onsite_conversion.messaging_conversation_started_7d,897,1460,24.672,-,-,-,246.72,2023-09-26,15,11,1,246.72,,,22.429091,10,24.672,,,32
2023-07-01,2023-07-31,"i3 12100F RX6600 10PCS CP 07/27 MARK",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-11T03:52:33+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,304,395,25.43333333,-,-,-,76.30,2023-09-26,4,2,,,,,38.15,3,25.433333,,,9
2023-07-01,2023-07-31,"RYAN PACKAGE📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-02T03:28:56+0800,"7-day click or 1-day view",15,actions:onsite_conversion.messaging_conversation_started_7d,671,1006,11.17266667,-,-,-,167.59,2023-09-26,23,18,,,,,9.310556,15,11.172667,,,17
2023-07-01,2023-07-31,"𝐑𝐘𝐙𝐄𝐍 𝟓 𝟑𝟒𝟎𝟎𝐆 (𝟖𝐏𝐂𝐒) caloocan📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-26T15:06:13+0800,"7-day click or 1-day view",22,actions:onsite_conversion.messaging_conversation_started_7d,907,1836,10.77954545,-,-,-,237.15,2023-09-26,31,23,,,,,10.31087,22,10.779545,,,32
2023-07-01,2023-07-31,"R5 5600G 1660S RESTOCK",archived,ENGAGEMENT,0,ABSOLUTE_OCPM,"Using campaign budget",0,0,"7-day click or 1-day view",36,actions:onsite_conversion.messaging_conversation_started_7d,7915,17344,42.12777778,-,-,-,1516.60,2023-09-26,43,27,,,,,56.17037,36,42.127778,,,443
2023-07-01,2023-07-31,"i3 12100F RX6600 DIGITAL✅",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-06-30T23:16:38+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,674,876,45.44333333,-,-,-,136.33,2023-09-26,4,2,,,,,68.165,3,45.443333,,,21
2023-07-01,2023-07-31,"NEW 10+1 CALOOCAN📈",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-08-01T23:57:50+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,496,644,40.09,-,-,-,120.27,2023-09-26,4,2,,,,,60.135,3,40.09,,,15
2023-07-01,2023-07-31,"i3 12100F RX6600 VIRAL",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-29T23:41:16+0800,"7-day click or 1-day view",17,actions:onsite_conversion.messaging_conversation_started_7d,1508,2879,21.86470588,-,-,-,371.70,2023-09-26,22,15,,,,,24.78,17,21.864706,,,58
2023-07-01,2023-07-31,"𝐢𝟑 𝟏𝟐𝟏𝟎𝟎𝐅 (𝟖𝐏𝐂𝐒) paranaque📈",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-28T10:46:34+0800,"7-day click or 1-day view",3,actions:onsite_conversion.messaging_conversation_started_7d,538,1096,38.18,-,-,-,114.54,2023-09-26,4,3,,,,,38.18,3,38.18,,,34
2023-07-01,2023-07-31,"R5 5600G POSEIDON",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-31T23:27:32+0800,"7-day click or 1-day view",14,actions:onsite_conversion.messaging_conversation_started_7d,1858,3875,31.515,-,-,-,441.21,2023-09-26,26,17,,,,,25.953529,14,31.515,,,68
2023-07-01,2023-07-31,"BACK TO SCHOOL",not_delivering,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-16T23:06:48+0800,-,,,0,0,,-,-,-,0,2023-06-02,,,,,,,,,,,,
2023-07-01,2023-07-31,"i3 12100F RX6600 TRAD",archived,TESTER,0,ABSOLUTE_OCPM,"Using campaign budget",0,2023-07-27T18:57:19+0800,"7-day click or 1-day view",36,actions:onsite_conversion.messaging_conversation_started_7d,3027,5461,15.10194444,-,-,-,543.67,2023-09-26,59,42,3,181.223333,,,12.944524,36,15.101944,,,136
